,Dog breed,lifetime_cost,intellingence_ranking,longevity,size_category,weight_kg,shoulder_height_cm,intelligence_category,obey_first_command_%_of_time,genetic_diseases,house_type,owners_physical_activity,tricks,Distrito,Renta media/pers (€),Áreas caninas (m²)
1979,Bloodhound,13.968897468130216,6.951697181276671,6.609444722356345,large,38.88163679762735,64.5094926274563,Lowest,<30,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Vicálvaro,13849.0,4410.0
1980,Bloodhound,13.461980677833054,7.271931003403216,6.845575513709245,large,42.12374078048331,63.1215366013632,Average,>30,none,Apartamento mediano,Muy frecuente,yes,Vicálvaro,13849.0,4410.0
1981,Bloodhound,14.626950046093686,6.935754999040207,6.784602308212297,large,36.82371000251678,66.75823166629463,Lowest,>95,none,Apartamento mediano,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1982,Bloodhound,13.36344525148909,6.846870023814535,6.138753063279267,large,38.47973020412569,60.1659847875032,Lowest,>30,"fatal stomach bloat, skin problems",Jardín Amplio,Nada,yes,Usera,10797.0,2971.0
1983,Bloodhound,13.529401343621297,6.7430874869605715,6.742656423813148,large,40.49250116253215,64.28865357062067,Lowest,<30,"fatal stomach bloat, skin problems",Finca,Frecuente,yes,Latina,13719.0,1802.0
1984,Bloodhound,13.418442277107838,7.075794900100258,6.924302515264592,large,37.35564353734666,63.902032588212414,Lowest,<30,"fatal stomach bloat, skin problems",Apartamento mediano,Frecuente,yes,Moratalaz,15667.0,2838.0
1985,Bloodhound,14.9334037022897,7.001771281326706,6.640153458102943,large,35.307867208406215,71.12496573015306,Lowest,<30,"fatal stomach bloat, skin problems",Jardín Amplio,Nada,yes,Puente de Vallecas,10941.0,3843.0
1986,Bloodhound,14.016564764802434,6.859911568134896,6.686522773708108,large,38.72697358079591,66.26965402303294,Fair,>30,none,Jardín Amplio,Poco frecuente,yes,Vicálvaro,13849.0,4410.0
1987,Bloodhound,14.314982408869854,7.234157396924241,6.853263095754523,large,39.56801927826908,67.00200953902092,Lowest,>85,"fatal stomach bloat, skin problems",Finca,Frecuente,yes,Puente de Vallecas,10941.0,3843.0
1988,Bloodhound,14.176251838623903,7.003637250020826,6.606648280102664,large,40.41842257401408,65.35652513163066,Fair,>30,none,Finca,Poco frecuente,yes,Latina,13719.0,1802.0
1989,Bloodhound,13.574929163836268,7.149193238200925,6.974347484540373,large,41.71831531494993,71.50392450832508,Lowest,>30,none,Jardín Amplio,Poco frecuente,yes,Latina,13719.0,1802.0
1990,Bloodhound,13.93519187370657,7.027170086002404,6.968293727947611,large,40.64247092555385,69.8620407647498,Fair,>85,"fatal stomach bloat, skin problems",Apartamento pequeño,Muy frecuente,yes,Latina,13719.0,1802.0
1991,Bloodhound,13.926844958639272,7.172259138252615,6.682171823027481,large,39.35699066771342,59.741585850937504,Lowest,>30,"fatal stomach bloat, skin problems",Apartamento pequeño,Poco frecuente,no,Moratalaz,15667.0,2838.0
1992,Bloodhound,14.012329779941426,6.8440647508511265,6.76500134200263,large,36.40286696732128,69.89499809934614,Lowest,<30,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Vicálvaro,13849.0,4410.0
1993,Bloodhound,13.792931386985263,7.002603573038051,6.499958708800719,large,39.19787683261969,65.47661366803463,Fair,>70,"fatal stomach bloat, skin problems",Jardín Amplio,Muy frecuente,no,Latina,13719.0,1802.0
1994,Bloodhound,14.397103956567063,6.894610585466059,6.530871534333867,large,37.802013020798896,63.24584892452609,Lowest,>85,none,Jardín Amplio,Poco frecuente,yes,Vicálvaro,13849.0,4410.0
1995,Bloodhound,13.800529969694786,7.012537834523625,6.78034242898735,medium,37.83089270108229,63.15019136679323,Fair,<30,none,Apartamento mediano,Frecuente,yes,Latina,13719.0,1802.0
1996,Bloodhound,14.473376768976975,7.163118445648938,7.160448377505839,large,39.29537124603973,64.33587726965888,Lowest,>95,"fatal stomach bloat, skin problems",Finca,Muy frecuente,yes,Vicálvaro,13849.0,4410.0
1997,Bloodhound,14.10778230688912,6.745549759594206,6.742474535401662,large,38.04317694725913,66.43456847260336,Above average,<30,"fatal stomach bloat, skin problems",Apartamento pequeño,Muy frecuente,no,Latina,13719.0,1802.0
1998,Bloodhound,13.183944836220686,7.0195608381782835,6.430947186303921,large,41.822481866538325,57.98473170887749,Lowest,<30,"fatal stomach bloat, skin problems",Finca,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1999,Bloodhound,13.488603801472404,7.181234156035659,6.614647817412121,large,39.31017803345904,57.83430822674167,Lowest,>50,"fatal stomach bloat, skin problems",Jardín Amplio,Nada,yes,Moratalaz,15667.0,2838.0
2000,Bullmastiff,14.375877741465635,14.052182826625609,7.8222568544102415,large,51.95529667332897,59.75242662193602,Fair,>30,none,Jardín Amplio,Frecuente,yes,Vicálvaro,13849.0,4410.0
2001,Bullmastiff,14.24964570899067,14.25638059742492,7.329458056638278,large,50.515430321360924,66.81599924464533,Fair,>50,none,Finca,Muy frecuente,yes,Usera,10797.0,2971.0
2002,Bullmastiff,14.569357339149589,13.472012623166508,7.635751760028991,large,52.65380314896472,63.388264414820064,Fair,>30,"eye, hip problems",Jardín Amplio,Muy frecuente,yes,Usera,10797.0,2971.0
2003,Bullmastiff,13.81127450594401,14.846132360700729,7.53886016971298,large,48.13744065938789,60.7698390395803,Fair,>70,none,Finca,Frecuente,yes,Carabanchel,12275.0,2794.0
2004,Bullmastiff,14.085084262111678,13.456324864667566,7.684211849229359,large,52.15315528367463,71.70847784490208,Fair,>30,none,Finca,Frecuente,yes,Latina,13719.0,1802.0
2005,Bullmastiff,14.890915927201148,13.43428004263614,7.5353132411934585,large,55.3097326558133,61.85005383524288,Fair,<30,none,Apartamento pequeño,Poco frecuente,yes,Carabanchel,12275.0,2794.0
2006,Bullmastiff,14.31327088664863,14.033642604614679,7.421321488355215,large,50.565717029114225,60.91988883998696,Fair,<30,"eye, hip problems",Apartamento pequeño,Muy frecuente,yes,Vicálvaro,13849.0,4410.0
2007,Bullmastiff,14.007436605800086,13.332137194624023,7.070994320205249,large,49.36674845015087,63.52610362240599,Excellent,<30,"eye, hip problems",Jardín Amplio,Muy frecuente,no,Usera,10797.0,2971.0
2008,Bullmastiff,13.898694429963108,14.421513265736788,7.67558767574913,large,55.30253339367967,66.98683023586611,Fair,>30,none,Jardín Amplio,Muy frecuente,no,Vicálvaro,13849.0,4410.0
2009,Bullmastiff,14.008630085417193,13.570012695286064,6.696773379294016,medium,57.3526224137718,64.50542039513522,Average,>30,none,Jardín Amplio,Nada,no,Usera,10797.0,2971.0
2010,Bullmastiff,13.875596749117229,13.898556978333351,7.712199248040652,large,55.33758904362131,64.92053653725945,Lowest,>30,none,Apartamento mediano,Poco frecuente,no,Vicálvaro,13849.0,4410.0
2011,Bullmastiff,12.862626378561908,13.97028734724031,7.630731477825861,large,48.15281756093608,67.21952429776057,Fair,>30,"eye, hip problems",Jardín Amplio,Frecuente,yes,Moratalaz,15667.0,2838.0
2012,Bullmastiff,13.719796400537867,14.311935303371175,7.237193436862281,large,55.29194312984731,62.325121794288556,Fair,>30,"eye, hip problems",Jardín Amplio,Poco frecuente,yes,Moratalaz,15667.0,2838.0
2013,Bullmastiff,13.850422444341664,14.107567096323155,7.389040830111032,large,52.54986036787564,62.86797193546474,Fair,>70,"eye, hip problems",Jardín Amplio,Poco frecuente,yes,Carabanchel,12275.0,2794.0
2014,Bullmastiff,13.484689695152857,14.379936079467507,7.797858272287137,large,52.83264939653419,69.05044053856612,Average,>30,"eye, hip problems",Jardín Amplio,Frecuente,yes,Moratalaz,15667.0,2838.0
2015,Bullmastiff,13.97788434224464,13.75401131989874,7.532216673813941,large,50.57747267923618,62.33656955166387,Fair,<30,"eye, hip problems",Finca,Frecuente,yes,Moratalaz,15667.0,2838.0
2016,Bullmastiff,13.950257543139003,13.548107060585805,7.4634302577984455,large,53.44726696766834,66.79902910466518,Average,>30,none,Apartamento mediano,Poco frecuente,no,Usera,10797.0,2971.0
2017,Bullmastiff,13.562930383803366,13.756672496253099,7.4372270755539365,medium,52.4011190074347,66.67372307666051,Lowest,>50,none,Finca,Muy frecuente,yes,Carabanchel,12275.0,2794.0
2018,Bullmastiff,13.885922026668618,13.431212471652191,7.740416213263033,large,57.19746351649323,60.616777611634035,Fair,>85,"eye, hip problems",Finca,Muy frecuente,yes,Latina,13719.0,1802.0
2019,Bullmastiff,13.87843190106002,14.389800978316178,7.810577840651248,large,51.13986808198389,66.41467721806583,Fair,>50,"eye, hip problems",Finca,Muy frecuente,yes,Latina,13719.0,1802.0
2020,Bullmastiff,13.990453516012018,13.778028737007626,7.673702045810981,large,52.957744200703424,65.30573413573191,Fair,>30,"eye, hip problems",Jardín Amplio,Poco frecuente,yes,Latina,13719.0,1802.0
2021,Bullmastiff,14.435830145709694,14.242865255927232,7.3739803408044065,large,51.621953176035156,60.11527641413775,Above average,>95,"eye, hip problems",Finca,Muy frecuente,yes,Carabanchel,12275.0,2794.0
2022,Bullmastiff,14.210096930707072,14.293766358482337,7.554514290629569,large,54.12962357851231,67.24321348690532,Fair,<30,"eye, hip problems",Apartamento pequeño,Muy frecuente,yes,Usera,10797.0,2971.0
2023,Bullmastiff,14.746546461945163,14.232991192066914,7.704609771840509,large,46.734485135947935,66.38494287955574,Average,>30,"eye, hip problems",Jardín Amplio,Muy frecuente,yes,Vicálvaro,13849.0,4410.0
2024,Bullmastiff,13.49827959881022,13.566012946868568,7.854588061628073,large,52.79221002858147,60.400918021609456,Fair,>30,"eye, hip problems",Finca,Muy frecuente,yes,Puente de Vallecas,10941.0,3843.0
2025,Bullmastiff,14.140762098783506,14.075594792220297,7.2219419591362914,large,50.223593160398686,58.82266094525532,Fair,>30,none,Jardín Amplio,Frecuente,no,Carabanchel,12275.0,2794.0
2026,Bullmastiff,13.978773804226991,14.415573034735107,7.626242091095834,large,51.04789894423354,68.2681101449474,Fair,>30,none,Jardín Amplio,Muy frecuente,yes,Latina,13719.0,1802.0
2027,Bullmastiff,14.30939874208719,14.082558987024731,7.64953632117982,large,51.19734789561555,65.30522734975338,Fair,>50,"eye, hip problems",Jardín Amplio,Muy frecuente,yes,Moratalaz,15667.0,2838.0
2028,Bullmastiff,13.860692257859341,13.895762998149781,7.5632283232933535,large,50.96277589825766,70.83599503612332,Fair,>30,"eye, hip problems",Apartamento mediano,Muy frecuente,yes,Moratalaz,15667.0,2838.0
2029,Bullmastiff,13.871050666743965,14.521574709466623,7.145865869780362,large,52.093669523694686,65.9791390779713,Fair,>85,"eye, hip problems",Finca,Muy frecuente,yes,Usera,10797.0,2971.0
2030,Bullmastiff,13.531559708783108,14.71824144301991,7.665210649569878,large,52.54992245753456,67.95578999409688,Fair,>50,none,Jardín Amplio,Poco frecuente,yes,Moratalaz,15667.0,2838.0
2031,Bullmastiff,13.906884081441902,13.666042850489614,7.8020730410938,medium,52.74301682031702,65.46666876916419,Lowest,>70,"eye, hip problems",Apartamento mediano,Muy frecuente,no,Moratalaz,15667.0,2838.0
2032,Bullmastiff,13.933516755112226,14.038410606777463,7.293604352237744,small,52.8395824785233,66.35947691730814,Fair,<30,"eye, hip problems",Jardín Amplio,Poco frecuente,no,Moratalaz,15667.0,2838.0
2033,Bullmastiff,14.19176525304633,14.534746075912865,7.543490554273624,large,48.46624866401745,65.48188264826254,Fair,>50,"eye, hip problems",Jardín Amplio,Frecuente,no,Puente de Vallecas,10941.0,3843.0
2034,Bullmastiff,13.645838205526708,13.357941774005198,7.538284148832829,large,48.25608347368248,68.1045074381304,Fair,>30,"eye, hip problems",Jardín Amplio,Frecuente,yes,Usera,10797.0,2971.0
2035,Bullmastiff,14.668132470206716,13.398860607360616,7.797264609579341,large,55.21296484896133,64.6201645185556,Fair,>50,none,Finca,Poco frecuente,yes,Moratalaz,15667.0,2838.0
2036,Bullmastiff,14.73658908397232,14.290959929585407,7.866222133970087,medium,53.437011380663456,62.966427776860264,Fair,>50,"eye, hip problems",Apartamento pequeño,Nada,yes,Latina,13719.0,1802.0
2037,Bullmastiff,14.234015033857254,13.81282670948627,7.301324319780489,large,51.630057877861404,69.29135575347478,Fair,>50,"eye, hip problems",Jardín Amplio,Poco frecuente,yes,Puente de Vallecas,10941.0,3843.0
2038,Bullmastiff,13.710136174968099,13.957071990261877,7.7433258954779,large,50.63675653826502,63.87668546429554,Fair,>30,none,Finca,Poco frecuente,yes,Moratalaz,15667.0,2838.0
2039,Bullmastiff,14.306019378409617,13.384252761365211,7.5964954634782105,large,52.68272118946297,65.21528796380734,Fair,<30,"eye, hip problems",Apartamento mediano,Frecuente,yes,Latina,13719.0,1802.0
2040,Bullmastiff,13.83046567385543,13.686659355517037,7.602526478726868,large,52.516392658084875,67.7195021948492,Lowest,>30,none,Finca,Frecuente,no,Moratalaz,15667.0,2838.0
2041,Bullmastiff,13.713061333496062,14.33032284398189,7.903128013129826,large,55.99244242655355,65.4107933168116,Fair,>30,none,Apartamento mediano,Muy frecuente,yes,Usera,10797.0,2971.0
2042,Bullmastiff,13.575007313241551,13.610024947349633,7.450674927314678,large,52.311358335542245,64.44067788603313,Fair,>30,none,Apartamento pequeño,Muy frecuente,no,Latina,13719.0,1802.0
2043,Bullmastiff,13.88888746323387,13.504252668451675,7.119731152292837,large,51.144620448141616,61.07450168519256,Brightest,>70,"eye, hip problems",Jardín Amplio,Frecuente,yes,Moratalaz,15667.0,2838.0
2044,Bullmastiff,14.307205437294416,14.197718784000795,7.400311177600848,large,55.38555994076844,63.1070607567739,Fair,<30,"eye, hip problems",Jardín Amplio,Muy frecuente,yes,Latina,13719.0,1802.0
2045,Bullmastiff,13.850283205992959,14.559530003889513,7.693265458287203,large,49.80462815046433,67.57056807636123,Fair,>30,"eye, hip problems",Jardín Amplio,Muy frecuente,no,Latina,13719.0,1802.0
2046,Bullmastiff,13.136128996345933,13.894527955006671,7.092633237117507,large,54.934523802599166,69.70636018056524,Lowest,<30,"eye, hip problems",Finca,Frecuente,yes,Vicálvaro,13849.0,4410.0
2047,Bullmastiff,14.466728274375216,13.802181368022085,7.998716513718232,large,47.647945096214706,66.37196680038882,Fair,>85,none,Finca,Frecuente,yes,Latina,13719.0,1802.0
2048,Bullmastiff,14.09441647396274,14.383085767997759,7.5633409350663925,large,56.006198387915546,64.1077433368401,Fair,>30,none,Jardín Amplio,Frecuente,yes,Latina,13719.0,1802.0
2049,Bullmastiff,14.197801594043737,13.83985780875774,7.454872726792227,large,53.358965964045254,62.485685825756875,Fair,>30,"eye, hip problems",Finca,Muy frecuente,no,Usera,10797.0,2971.0
2050,Mastiff,13.706568186250983,10.17419753529743,6.1326701299906885,large,77.37452697201846,80.47173591324866,Lowest,>50,"hip, heart problems",Finca,Frecuente,yes,Vicálvaro,13849.0,4410.0
2051,Mastiff,13.96194111933861,9.9769597959605,6.523579506593006,large,79.34834641978904,77.27371241616102,Lowest,<30,"hip, heart problems",Finca,Frecuente,yes,Vicálvaro,13849.0,4410.0
2052,Mastiff,13.46844561513684,9.778486717471251,6.455054026216147,large,78.387416490841,72.61463545923277,Lowest,<30,"hip, heart problems",Apartamento mediano,Frecuente,no,Barajas,19482.0,5810.0
2053,Mastiff,14.412913190739307,9.717872615824897,6.45131066800727,large,81.67364229501138,77.31183401872259,Fair,<30,"hip, heart problems",Finca,Frecuente,yes,Barajas,19482.0,5810.0
2054,Mastiff,14.056986012913864,9.795898552501075,6.569516046761636,large,76.59708909450241,74.51087325714144,Lowest,<30,none,Finca,Nada,yes,Carabanchel,12275.0,2794.0
2055,Mastiff,13.552298681829017,10.710963461954691,6.617183163227802,large,76.02881427837316,76.3153479833614,Lowest,<30,none,Finca,Muy frecuente,yes,Barajas,19482.0,5810.0
2056,Mastiff,13.58640996109046,9.707534417389938,6.522933769563957,large,85.44241612231819,71.5896528600716,Lowest,<30,"hip, heart problems",Jardín Amplio,Frecuente,yes,Moratalaz,15667.0,2838.0
2057,Mastiff,13.523493645604667,9.596237875186599,6.61588472209052,large,84.32373935585554,69.56416132365113,Lowest,>70,none,Finca,Muy frecuente,yes,Moratalaz,15667.0,2838.0
2058,Mastiff,13.617927838865718,10.32530575261566,6.875827752002043,large,73.97187679751589,78.3281509443337,Lowest,>70,"hip, heart problems",Jardín Amplio,Frecuente,no,Usera,10797.0,2971.0
2059,Mastiff,12.55410125211002,9.950117505864037,6.023170572803439,large,76.46270526728121,76.65760037978448,Fair,<30,none,Apartamento mediano,Frecuente,no,Puente de Vallecas,10941.0,3843.0
2060,Mastiff,13.537390479048078,9.824139569956547,6.800861564502938,large,76.81452211866798,79.33041074291029,Lowest,<30,"hip, heart problems",Finca,Frecuente,yes,Puente de Vallecas,10941.0,3843.0
2061,Mastiff,13.927880637438305,10.516141996268406,6.596246819403894,large,78.20820004952836,72.55777172335033,Lowest,<30,"hip, heart problems",Finca,Muy frecuente,yes,Usera,10797.0,2971.0
2062,Mastiff,13.401642075398371,10.081081171495,6.409714303691045,small,72.88531175340214,77.61689802139254,Brightest,<30,none,Apartamento pequeño,Nada,no,Vicálvaro,13849.0,4410.0
2063,Mastiff,12.781930430858784,9.94537373609292,6.397936179227965,large,78.10791281035122,79.56248932446765,Above average,>85,none,Apartamento mediano,Muy frecuente,yes,Moratalaz,15667.0,2838.0
2064,Mastiff,13.328491556907636,9.786983185244981,6.220561255786128,large,80.00908429214869,75.24516815800534,Lowest,>50,none,Jardín Amplio,Muy frecuente,no,Carabanchel,12275.0,2794.0
2065,Mastiff,13.602049155252304,10.086911451873133,6.80665275231652,large,82.3318610301917,71.77861783858381,Brightest,<30,"hip, heart problems",Apartamento mediano,Muy frecuente,yes,Puente de Vallecas,10941.0,3843.0
2066,Mastiff,13.929183192424409,10.476854243136383,6.288912374520265,large,74.21020581584135,77.11835438716572,Lowest,<30,"hip, heart problems",Finca,Poco frecuente,yes,Carabanchel,12275.0,2794.0
2067,Mastiff,13.865434201581538,9.558256665300293,6.5254727134888775,large,83.54476357892788,77.49105725114816,Lowest,<30,"hip, heart problems",Apartamento mediano,Nada,no,Vicálvaro,13849.0,4410.0
2068,Mastiff,14.063039844454794,10.424147962309178,6.44876156295515,large,80.32812621329995,77.0001724790414,Fair,>30,"hip, heart problems",Finca,Nada,yes,Carabanchel,12275.0,2794.0
2069,Mastiff,13.460356920795121,10.016743025775273,6.637982417942938,large,79.10996411012637,74.30278736918405,Lowest,<30,"hip, heart problems",Apartamento mediano,Nada,yes,Puente de Vallecas,10941.0,3843.0
